"cycle_or_year","file_label","module","variable_name","available"
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX02PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX02PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX02LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX02LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX02LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX02LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX02LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX02LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX03LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX04LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX05LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX06LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX07LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX08LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX09LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX10LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX11LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX12LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX13LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX14LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX15LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX18LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX19LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX20LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21PCL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21PCA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21LAD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21LAM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21LAS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21LAP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21LAL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX21LAA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX22CJD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX22CJM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX22CJS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX22CJP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX22CJL",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX22CJA",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX22PCD",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX22PCM",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX22PCS",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX22PCP",TRUE
"2009-2010","OHXPER_F.XPT","periodontal_full_mouth","OHX22PCL",TRUE
